niveau,ser,greco,espar,n_plac_presence,n_plac_maille,prelev_ha_an_present,prelev_ha_an_maille,taux_presence,libelle_essence,millesime,source
national,,,12P,24,89658,6.559,0.0018,3e-04,Bouleau pubescent,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,12V,841,89658,5.55,0.0521,0.0094,Bouleau verruqueux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,13B,6,89658,7.3752,5e-04,1e-04,Aulne blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,13G,176,89658,8.2205,0.0161,0.002,Aulne glutineux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,14,292,89658,9.6892,0.0316,0.0033,Robinier faux acacia,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,15P,27,89658,4.3284,0.0013,3e-04,Érable plane,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,15S,310,89658,4.5604,0.0158,0.0035,Érable sycomore,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,17C,980,89658,9.3422,0.1021,0.0109,Frêne commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,17F,4,89658,5.8697,3e-04,0,Frêne à fleur,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,17O,18,89658,2.0099,4e-04,2e-04,Frêne oxyphylle,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,18C,108,89658,2.8635,0.0034,0.0012,Orme champêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,18D,1,89658,1.0484,0,0,Orme lisse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,18M,9,89658,1.594,2e-04,1e-04,Orme de montagne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,19,592,89658,40.4508,0.2671,0.0066,Peuplier cultivé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,20G,55,89658,5.4753,0.0034,6e-04,Tilleul à grandes feuilles,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,20P,128,89658,5.5814,0.008,0.0014,Tilleul à petites feuilles,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,21C,296,89658,3.5761,0.0118,0.0033,Érable champêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,21M,10,89658,1.6346,2e-04,1e-04,Érable de Montpellier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,21O,4,89658,3.2446,1e-04,0,Érable à feuilles d'obier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,22C,1,89658,2.163,0,0,Cerisier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,22G,8,89658,2.2007,2e-04,1e-04,Cerisier à grappes,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,22M,270,89658,4.0028,0.0121,0.003,Merisier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,22S,6,89658,2.2946,2e-04,1e-04,Cerisier tardif,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,23AB,61,89658,1.4939,0.001,7e-04,Alisier blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,23C,5,89658,3.2627,2e-04,1e-04,Cormier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,23F,1,89658,3.444,0,0,Figuier de Carie,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,23PA,2,89658,0.6999,0,0,Poirier à feuilles d'amandier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,23PC,19,89658,1.4477,3e-04,2e-04,Poirier commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,23PD,7,89658,2.2848,2e-04,1e-04,Prunier domestique,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,23PM,23,89658,1.21,3e-04,3e-04,Pommier sauvage,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,23SO,33,89658,1.2924,5e-04,4e-04,Sorbier des oiseleurs,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,24,404,89658,8.1872,0.0369,0.0045,Tremble,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,25B,41,89658,6.6958,0.0031,5e-04,Saule blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,25C,46,89658,2.2209,0.0011,5e-04,Saule cendré,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,25FR,10,89658,3.7721,4e-04,1e-04,Saule cassant,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,25M,293,89658,2.5103,0.0082,0.0033,Saule marsault,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,25R,6,89658,3.5092,2e-04,1e-04,Saule roux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,26E,2,89658,3.5121,1e-04,0,Platane à feuilles d'érable,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,26OC,1,89658,1.67,0,0,Platane d'Occident,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,27C,17,89658,2.8929,5e-04,2e-04,Noyer commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,29AF,1,89658,0.3324,0,0,,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,29CM,2,89658,5.0722,1e-04,0,Chêne des marais,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,29EN,8,89658,4.2874,4e-04,1e-04,Érable negundo,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,29MA,4,89658,13.3772,6e-04,0,Marronnier d'Inde,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,29MI,1,89658,3.3958,0,0,Mimosa,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,31,317,89658,1.4918,0.0053,0.0035,Noisetier coudrier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,32,1,89658,4.2424,0,0,Charme houblon,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,332G,4,89658,24.0212,0.0011,0,,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,33B,5,89658,9.7569,5e-04,1e-04,Peuplier blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,33G,16,89658,12.8343,0.0023,2e-04,Peuplier grisard,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,33N,12,89658,14.9938,0.002,1e-04,Peuplier noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,34,4,89658,9.4749,4e-04,0,Chêne chevelu,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,36,1,89658,19.5518,2e-04,0,Eucalyptus (genre),2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,38AU,5,89658,0.6394,0,1e-04,Cytise aubour,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,39,6,89658,0.281,0,1e-04,Cornouiller mâle,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,40,22,89658,1.6872,4e-04,2e-04,Arbousier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,41,115,89658,1.4197,0.0018,0.0013,Alisier torminal,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,42,1,89658,26.5579,3e-04,0,Tulipier de Virginie,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,49AE,4,89658,0.3898,0,0,Aubépine épineuse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,49AM,138,89658,0.7104,0.0011,0.0015,Aubépine monogyne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,49BO,1,89658,0.3388,0,0,Bourdaine,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,49BS,5,89658,0.3831,0,1e-04,Buis,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,49EV,4,89658,0.2882,0,0,Fusain d'Europe,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,49FL,5,89658,0.3954,0,1e-04,Filaire à feuilles larges,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,49IA,56,89658,0.7586,5e-04,6e-04,Houx,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,49LN,1,89658,0.3302,0,0,Laurier noble,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,49PM,5,89658,1.3214,1e-04,1e-04,Cerisier de Sainte Lucie,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,49PS,11,89658,0.5019,1e-04,1e-04,Prunelier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,49RA,1,89658,2.4318,0,0,Nerprun alaterne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,49RC,2,89658,0.539,0,0,Nerprun purgatif,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,49SN,55,89658,0.9236,6e-04,6e-04,Sureau noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,51,1347,89658,14.7961,0.2223,0.015,Pin maritime,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,52,786,89658,12.3008,0.1078,0.0088,Pin sylvestre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,53CA,1,89658,21.0626,2e-04,0,Pin laricio de Calabre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,53CO,230,89658,11.327,0.0291,0.0026,Pin laricio de Corse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,54,107,89658,15.1921,0.0181,0.0012,Pin noir d'Autriche,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,55,5,89658,3.9605,2e-04,1e-04,Pin parasol,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,56,15,89658,16.3151,0.0027,2e-04,Pin Weymouth,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,57A,55,89658,9.2975,0.0057,6e-04,Pin d'Alep,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,57B,1,89658,6.9504,1e-04,0,Pin brutia (ou) eldarica,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,58,15,89658,5.9954,0.001,2e-04,Pin à crochets,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,59,2,89658,4.4763,1e-04,0,Pin cembro,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,61,1216,89658,17.5222,0.2376,0.0136,Sapin pectiné,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,62,1471,89658,23.6617,0.3882,0.0164,Épicéa commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,63,40,89658,16.6909,0.0074,4e-04,Mélèze d'Europe,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,64,786,89658,22.5091,0.1973,0.0088,Douglas,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,65,6,89658,26.9162,0.0018,1e-04,Cèdre de l'Atlas,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,67,3,89658,0.6266,0,0,If,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,68CL,1,89658,3.8411,0,0,Cyprès de Lawson,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,68CM,1,89658,2.7821,0,0,Cyprès de Lambert,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,68EO,1,89658,3.7983,0,0,Épicéa omorika,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,68PC,1,89658,4.7969,1e-04,0,Pin de Murray,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,68PM,1,89658,107.6176,0.0012,0,Pin de Monterey,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,68TG,1,89658,19.7973,2e-04,0,Thuya géant,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,68TH,3,89658,6.4309,2e-04,0,Tsuga heterophylla,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,69JC,12,89658,0.4611,1e-04,1e-04,Genévrier commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,69JO,4,89658,0.7058,0,0,Genévrier oxycèdre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,71,2,89658,1.9565,0,0,Sapin de Nordmann,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,72V,57,89658,27.5676,0.0175,6e-04,Sapin de Vancouver,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,73,109,89658,38.3917,0.0467,0.0012,Épicéa de Sitka,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,74H,3,89658,15.5769,5e-04,0,Mélèze hybride,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,74J,24,89658,20.3932,0.0055,3e-04,Mélèze du Japon,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
national,,,77,5,89658,7.0704,4e-04,1e-04,Pin à l'encens et hybrides,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,02,43,1426,6.053,0.1825,0.0302,Chêne pédonculé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,03,12,1426,7.8354,0.0659,0.0084,Chêne sessile,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,04,2,1426,4.8554,0.0068,0.0014,Chêne rouge,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,09,27,1426,7.864,0.1489,0.0189,Hêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,10,31,1426,8.6645,0.1884,0.0217,Châtaignier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,12P,2,1426,7.6852,0.0108,0.0014,Bouleau pubescent,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,12V,13,1426,3.1306,0.0285,0.0091,Bouleau verruqueux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,13G,2,1426,3.22,0.0045,0.0014,Aulne glutineux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,15S,3,1426,0.662,0.0014,0.0021,Érable sycomore,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,17C,5,1426,4.2411,0.0149,0.0035,Frêne commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,18C,1,1426,17.1322,0.012,7e-04,Orme champêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,19,9,1426,30.6226,0.1933,0.0063,Peuplier cultivé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,21C,1,1426,0.4048,3e-04,7e-04,Érable champêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,22M,3,1426,1.5628,0.0033,0.0021,Merisier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,23PC,1,1426,0.856,6e-04,7e-04,Poirier commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,24,1,1426,2.723,0.0019,7e-04,Tremble,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,25M,11,1426,3.2663,0.0252,0.0077,Saule marsault,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,25R,1,1426,4.176,0.0029,7e-04,Saule roux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,29MA,1,1426,0.1811,1e-04,7e-04,Marronnier d'Inde,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,31,6,1426,1.0328,0.0043,0.0042,Noisetier coudrier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,49AM,1,1426,0.3454,2e-04,7e-04,Aubépine monogyne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,49IA,5,1426,0.5551,0.0019,0.0035,Houx,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,49SN,3,1426,0.3295,7e-04,0.0021,Sureau noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,51,6,1426,23.0657,0.0971,0.0042,Pin maritime,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,52,6,1426,10.6638,0.0449,0.0042,Pin sylvestre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,53CO,4,1426,9.5815,0.0269,0.0028,Pin laricio de Corse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,56,1,1426,57.2259,0.0401,7e-04,Pin Weymouth,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,61,6,1426,12.0866,0.0509,0.0042,Sapin pectiné,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,62,1,1426,26.6646,0.0187,7e-04,Épicéa commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,64,15,1426,19.4873,0.205,0.0105,Douglas,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
ser,A11,,67,1,1426,0.2455,2e-04,7e-04,If,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
